"price","host_is_superhost","host_identity_verified","instant_bookable","host_listings_count","host_total_listings_count","bedrooms","bathrooms","accommodates","beds","room_type","Amenities_Offered"
410,0,0,0,1,1,3,2.5,10,7,0,27
280,1,1,1,6,6,1,1,2,1,0,24
46,0,0,1,0,0,2,1,2,2,1,15
75,1,1,1,2,2,1,1,2,1,1,57
503,1,1,0,1,1,4,2,11,6,0,47
200,1,1,0,2,2,2,1,4,2,0,14
437,0,1,1,33,33,3,1,6,4,0,25
264,1,1,0,1,1,2,1,4,3,0,23
284,0,1,1,316,316,3,2,8,5,0,11
165,0,0,0,1,1,2,1,6,4,0,19
139,1,1,0,2,2,2,1,5,2,0,18
105,1,1,0,2,2,1,1,2,1,0,24
280,1,1,1,2,2,1,1,2,1,0,16
339,0,1,1,316,316,3,2,6,4,0,13
99,0,1,1,1,1,1,1,2,1,1,18
115,1,0,0,1,1,1,1,2,1,1,16
80,0,1,0,2,2,3,2.5,2,4,1,14
100,0,1,1,0,0,1,1,2,1,1,8
420,0,1,1,33,33,3,1,8,5,0,28
90,0,0,1,0,0,1,1,2,1,2,40
288,1,0,1,27,27,3,1.5,7,4,0,32
154,1,1,1,5,5,2,1,5,3,0,49
271,1,0,1,0,0,1,1,2,1,0,24
275,0,1,0,1,1,1,1,2,1,0,24
165,0,1,1,2,2,2,1,6,3,0,28
203,0,0,1,1,1,3,1.5,6,4,0,22
99,1,1,0,2,2,1,1,2,1,0,32
179,1,0,1,27,27,2,1,6,4,0,34
286,1,1,1,6,6,2,1,6,4,0,15
130,0,1,0,0,0,1,1,2,1,0,37
60,0,0,0,1,1,2,1,1,3,1,17
90,1,1,1,3,3,3,1,6,4,0,34
295,1,1,0,14,14,5,2,7,5,0,41
254,1,1,0,14,14,3,1,6,4,0,29
275,0,1,1,3,3,2,1.5,8,5,0,38
302,1,1,1,1,1,1,1,2,2,0,47
200,0,1,1,1,1,2,1,4,2,0,24
150,1,1,0,1,1,1,1,2,1,1,35
130,0,0,0,1,1,2,1.5,4,2,0,19
135,0,0,1,1,1,2,1,4,2,0,20
250,0,0,0,0,0,2,1,4,3,0,8
102,0,1,0,1,1,4,2,10,10,0,10
359,1,1,0,1,1,2,1,4,2,0,49
300,1,1,0,1,1,3,2,6,4,0,49
80,1,1,0,4,4,1,1,2,1,1,28
245,1,0,0,1,1,3,1,6,5,0,26
130,1,1,1,3,3,2,1,4,2,0,24
344,1,0,0,1,1,2,1,6,2,0,34
94,1,1,1,4,4,2,4,2,1,1,25
138,0,0,0,1,1,1,1,5,3,1,31
114,1,1,1,2,2,1,1,3,2,0,33
200,1,1,1,1,1,2,1,4,2,0,51
90,1,1,1,0,0,1,1,2,2,1,32
120,0,1,1,1,1,3,2,6,4,0,28
200,0,1,1,2,2,3,1,4,3,1,29
150,0,1,1,2,2,1,1.5,2,1,0,19
140,0,1,0,1,1,3,2.5,6,4,1,25
95,0,1,0,1,1,1,1,2,1,0,23
427,0,1,1,37,37,2,1,6,3,0,15
195,1,1,1,1,1,3,2,6,5,0,39
90,1,0,1,2,2,1,1,2,1,0,23
465,1,1,1,5,5,3,1.5,6,3,0,18
295,1,1,0,1,1,2,2,4,2,0,26
619,0,1,0,1,1,5,3,10,4,0,37
249,0,1,1,1,1,3,1.5,8,6,0,44
225,0,0,0,0,0,1,1,2,1,0,43
165,0,0,1,4,4,1,1.5,2,2,0,19
350,0,1,0,0,0,3,1,6,3,0,42
110,0,1,1,1,1,1,1,2,1,0,17
120,0,0,1,0,0,1,1,4,2,0,41
529,0,0,0,1,1,3,1.5,10,8,0,34
316,0,1,1,316,316,3,1,8,4,0,12
351,0,0,1,0,0,4,3,7,4,0,9
70,1,1,0,2,2,1,1,2,1,0,32
220,0,1,1,2,2,2,1,6,5,0,13
71,1,0,1,1,1,1,1,2,1,0,49
200,1,1,0,2,2,3,1,5,3,0,36
335,1,0,1,5,5,2,1.5,4,2,0,36
248,0,1,1,73,73,3,1,8,4,0,11
235,1,0,1,5,5,1,1,2,1,3,13
60,0,0,1,3,3,1,1,2,3,0,45
213,0,1,1,2,2,3,2,10,6,0,32
420,0,1,0,0,0,5,2.5,8,4,0,15
150,1,1,0,5,5,2,1,5,3,0,32
400,1,1,0,5,5,3,2,7,4,0,26
285,0,1,0,11,11,3,2,6,1,0,9
414,0,1,1,316,316,3,2,7,3,0,13
100,1,1,0,1,1,1,1,4,3,0,44
164,0,0,0,1,1,2,1,4,3,0,30
350,0,1,1,0,0,2,1,4,3,0,54
400,0,1,0,0,0,3,2.5,8,6,0,17
51,0,0,1,1,1,1,1,2,2,1,31
350,1,1,0,0,0,4,2.5,6,7,0,12
334,1,1,1,4,4,3,2,6,4,0,19
200,0,0,0,1,1,2,1,4,2,0,27
74,1,1,1,0,0,1,1,2,1,0,16
150,0,0,1,0,0,1,1,3,2,1,47
163,1,1,0,1,1,3,2,6,4,0,31
150,0,0,0,1,1,1,1,2,1,1,26
105,1,1,1,1,1,1,1,2,1,1,23
69,0,0,0,1,1,1,1,2,1,1,21
220,0,0,0,2,2,2,1,3,2,1,29
92,1,1,1,0,0,1,1,2,1,1,36
240,0,1,1,3,3,1,0,7,6,1,1
100,0,1,0,1,1,1,1,2,1,0,41
75,0,0,0,0,0,1,1.5,2,1,1,17
283,0,1,1,41,41,2,1,5,2,0,31
500,0,1,1,4,4,3,3,8,5,1,19
90,1,1,0,1,1,2,1,4,3,1,28
600,1,1,0,1,1,2,1,4,4,0,26
320,0,1,1,41,41,2,1,4,3,0,34
246,1,1,0,2,2,2,1,4,3,0,26
158,0,1,0,0,0,1,1,2,1,0,48
120,1,1,1,1,1,1,1,2,1,0,30
263,1,0,1,3,3,2,1,4,2,0,62
200,0,1,0,2,2,1,1,2,1,0,21
324,1,1,1,4,4,2,1,4,3,0,42
539,0,0,1,1,1,4,2,8,5,0,44
220,1,1,1,2,2,2,1,4,2,0,29
436,0,1,0,7,7,2,2,5,2,0,52
470,1,1,1,15,15,2,2,4,2,0,25
101,1,1,1,0,0,2,1,4,2,0,31
59,0,0,1,1,1,1,1,2,2,0,17
120,0,1,0,0,0,1,1,2,1,0,30
386,1,1,1,2,2,5,3.5,8,7,0,22
298,1,1,0,0,0,2,1,4,3,0,29
100,0,0,0,1,1,1,1,2,1,0,23
162,1,1,0,2,2,2,1,4,2,0,29
60,1,1,0,2,2,1,1,2,1,1,35
569,0,1,0,2,2,3,1.5,7,4,0,31
400,0,1,0,0,0,4,2,8,5,0,35
250,0,0,1,0,0,2,1,4,2,0,20
110,0,1,1,1,1,1,1,2,1,0,14
89,1,1,0,2,2,1,1,3,2,1,36
340,0,1,1,2,2,1,1,3,3,0,19
170,1,1,0,1,1,3,1,6,4,0,32
125,0,1,1,0,0,1,1,4,2,0,47
195,0,1,1,1,1,1,1,2,1,1,20
85,1,1,1,1,1,1,1,2,2,1,24
190,0,0,1,1,1,3,1,6,4,0,13
110,0,1,0,0,0,1,1,2,1,1,41
300,0,1,1,0,0,3,2,5,3,0,45
174,0,1,0,1,1,2,1,4,2,0,47
100,0,0,0,0,0,1,1,2,1,1,17
650,0,0,0,2,2,4,2.5,6,4,0,66
125,1,1,1,1,1,1,1,2,1,0,33
536,0,0,0,2,2,2,2,5,2,0,52
110,0,1,0,3,3,1,1.5,2,1,1,36
149,1,0,1,0,0,1,1,4,2,0,13
236,1,1,1,3,3,2,1,4,4,0,54
200,1,1,1,1,1,2,2,4,2,0,27
70,0,1,0,1,1,1,1,1,1,1,23
125,0,0,0,1,1,3,1.5,7,4,0,12
132,0,1,1,6,6,2,1,3,2,3,33
151,0,1,0,1,1,2,1,4,3,0,45
271,1,1,1,3,3,2,1,4,2,0,41
220,0,1,0,1,1,4,1.5,6,11,0,48
50,0,0,1,2,2,1,1.5,1,1,1,16
185,0,0,0,1,1,1,1.5,4,1,0,15
340,0,1,1,0,0,1,1,2,1,0,14
95,0,0,0,1,1,2,1,4,2,0,28
275,1,1,0,1,1,3,1.5,8,5,0,18
84,1,1,0,1,1,1,1,3,2,1,27
146,1,1,1,1,1,2,1,5,3,0,39
525,1,1,0,4,4,4,3,16,15,0,24
55,0,1,1,2,2,1,1,1,1,1,31
600,0,1,0,1,1,3,2,6,3,0,33
45,0,1,1,0,0,1,1,2,1,1,29
130,1,0,1,0,0,1,1,2,1,0,51
375,0,0,0,0,0,4,2,8,6,0,16
114,1,1,0,1,1,1,1,2,1,0,49
94,0,0,0,0,0,1,1,3,2,0,32
450,0,1,1,1,1,4,2.5,7,5,0,27
307,0,1,0,1,1,4,2,12,5,0,57
105,0,0,0,0,0,1,1,2,1,0,20
119,1,1,1,0,0,1,1,2,1,0,20
89,1,1,1,0,0,1,1,2,1,1,39
150,1,0,1,3,3,1,1,2,1,0,34
110,0,1,0,1,1,1,1,2,1,0,30
258,0,1,0,2,2,2,1,6,2,3,15
90,0,0,0,3,3,1,1,1,1,1,13
319,1,1,1,1,1,2,1,4,3,0,63
120,1,1,1,2,2,2,1,5,3,0,51
150,1,1,0,0,0,1,1,2,1,0,50
72,0,1,0,0,0,1,1.5,2,1,1,7
380,0,1,1,0,0,2,1,4,2,0,20
421,1,1,1,1,1,4,2,8,4,0,36
421,0,1,0,1,1,7,1,12,13,0,40
235,1,1,0,1,1,3,1,5,3,1,27
207,0,1,0,1,1,2,1,4,2,0,22
95,0,1,0,0,0,1,1,3,1,0,47
411,1,1,0,0,0,3,1,6,3,0,52
220,0,1,0,1,1,1,1,2,1,0,13
50,0,0,1,2,2,1,1.5,1,1,1,21
350,0,1,1,0,0,3,1,6,3,0,56
155,1,0,0,0,0,1,1,2,1,0,14
60,0,1,1,7,7,1,2.5,2,2,1,21
80,0,1,1,7,7,1,2.5,3,3,1,20
259,1,1,0,1,1,2,2,5,4,0,30
250,0,0,0,1,1,2,1.5,4,3,0,5
421,1,1,1,1,1,4,2,6,7,0,37
90,1,1,0,2,2,1,1,2,1,0,21
110,0,1,0,0,0,1,1,4,2,0,1
299,0,1,0,0,0,4,2,8,5,0,33
130,0,1,1,15,15,1,1,3,2,1,20
160,1,1,1,0,0,1,1,2,1,0,25
135,1,0,0,3,3,2,1,3,2,0,32
116,1,1,0,1,1,2,2,10,5,0,32
150,0,1,0,1,1,1,1,4,3,0,2
607,1,1,0,1,1,4,2,8,4,0,50
300,0,1,1,0,0,3,2,5,3,0,17
147,1,1,0,1,1,1,1,2,1,1,33
130,0,1,0,1,1,2,1,4,2,0,37
252,1,1,0,3,3,3,1,6,4,0,52
100,0,0,1,9,9,1,3,4,2,1,12
144,0,1,0,4,4,1,1,2,1,0,37
219,0,0,1,2,2,4,1,8,4,0,15
169,0,1,0,0,0,1,1,2,1,0,27
314,1,1,0,3,3,3,2.5,8,5,0,38
200,0,1,0,2,2,2,1,4,2,0,17
150,0,0,1,0,0,1,1,3,2,0,11
313,0,1,1,23,23,4,2,8,6,0,41
110,0,1,1,1,1,1,1,4,3,0,31
295,1,1,1,0,0,4,2,8,4,0,62
68,1,0,0,2,2,1,1,2,1,1,11
555,0,0,1,0,0,2,1,4,3,0,12
115,0,0,1,1,1,3,1,5,3,0,29
218,0,1,1,23,23,2,1,4,2,0,45
276,0,1,0,24,24,3,1,6,4,0,16
243,1,1,1,0,0,3,1,6,3,0,38
309,0,1,1,23,23,3,2,6,4,0,41
156,0,1,0,0,0,2,1,6,2,0,12
60,1,1,0,1,1,1,1,1,1,0,19
137,1,1,0,1,1,2,1,4,2,0,22
260,1,1,1,9,9,1,1,2,1,3,12
88,0,1,1,1,1,1,1,2,1,0,44
539,1,1,0,3,3,3,2,6,4,0,50
265,1,0,0,2,2,1,1,2,1,0,36
253,1,0,0,2,2,2,1,4,4,0,30
45,0,1,0,1,1,1,1,1,1,1,32
200,0,0,0,1,1,3,1.5,6,4,0,28
150,1,0,1,0,0,1,1,7,5,0,38
65,0,1,1,0,0,2,1,4,3,1,14
175,1,1,1,0,0,2,1,4,2,0,28
60,0,1,0,1,1,1,1.5,2,1,1,43
518,0,0,1,0,0,3,2,9,8,0,20
139,0,0,0,2,2,2,1,4,4,1,33
54,0,1,1,1,1,1,1,2,1,1,27
40,0,1,0,2,2,1,1.5,2,1,1,27
144,0,1,1,11,11,1,1,2,1,0,28
130,0,1,0,2,2,1,1,2,1,0,40
200,1,0,0,1,1,2,1,5,4,0,38
59,0,1,1,1,1,1,1,1,1,1,16
337,0,0,1,0,0,3,2,6,4,0,57
77,0,1,1,3,3,1,1,2,1,0,32
495,0,1,1,1,1,3,2.5,6,2,0,36
100,1,1,1,3,3,2,1.5,4,3,0,55
150,0,1,0,4,4,2,1,4,4,0,26
200,0,0,0,1,1,2,1,5,3,0,25
160,0,1,0,1,1,1,1.5,1,1,2,14
595,0,1,1,316,316,3,1,6,4,0,14
195,0,1,1,6,6,1,1,4,1,0,30
143,0,1,0,1,1,1,1,2,1,1,23
99,1,1,0,4,4,1,1,2,1,1,17
339,1,1,1,5,5,3,1.5,8,7,0,46
247,1,1,0,1,1,2,1,4,3,0,42
257,0,1,0,1,1,4,1.5,9,8,0,46
126,1,1,0,2,2,4,2.5,8,4,1,31
364,0,1,1,29,29,3,1,6,5,0,29
52,0,0,1,0,0,1,1,2,1,1,5
195,1,0,1,2,2,1,1,2,1,0,29
150,0,1,0,1,1,1,1.5,2,2,0,42
155,1,1,0,1,1,2,1,4,2,0,29
148,0,1,0,0,0,1,1,4,2,0,68
151,1,1,0,1,1,1,1,2,1,0,16
156,1,1,1,5,5,2,1,4,2,0,19
214,0,1,0,1,1,2,1,5,3,0,34
140,0,1,0,1,1,2,1,4,3,0,29
250,0,0,0,2,2,3,1,6,4,0,39
423,0,1,0,83,83,4,3,8,5,0,45
150,1,1,1,1,1,2,1,3,2,0,38
110,1,1,1,1,1,1,1,3,2,0,30
110,1,0,0,1,1,1,1,4,2,0,54
250,0,1,0,1,1,3,1,6,3,0,22
216,0,1,1,1,1,1,3,4,4,1,12
110,1,1,1,0,0,1,1,2,1,0,20
142,1,1,0,3,3,2,1,5,5,0,28
376,0,1,0,83,83,4,2.5,8,5,0,52
125,1,0,1,0,0,1,1,2,1,1,17
63,1,1,1,4,4,1,2,2,2,1,15
240,1,1,0,1,1,2,2,5,4,0,25
39,0,0,0,1,1,1,1.5,2,1,1,37
99,0,0,0,1,1,1,1,2,1,1,15
50,0,0,1,0,0,1,1,2,1,1,57
70,0,0,0,1,1,1,1,2,1,1,15
120,0,0,0,1,1,2,1,4,3,1,34
45,0,1,1,1,1,1,1,2,1,1,16
292,0,1,1,36,36,3,1,5,3,0,25
130,0,0,1,0,0,1,1,2,1,0,39
203,0,1,1,36,36,1,1,2,1,0,22
126,1,1,1,2,2,2,1,4,3,0,46
210,0,1,0,2,2,2,1,4,1,1,18
59,0,0,0,1,1,1,1,2,1,1,24
40,0,0,0,0,0,1,1,1,1,1,5
200,0,0,0,0,0,3,2,5,3,0,32
150,0,0,0,1,1,1,1,1,1,1,9
80,1,1,0,1,1,1,1,2,1,0,26
65,0,1,0,1,1,1,1,3,2,1,10
94,1,1,1,1,1,2,1.5,4,2,0,38
55,1,0,1,1,1,1,1.5,2,1,1,30
571,1,1,1,0,0,3,2,6,4,0,33
129,1,1,1,1,1,2,1,3,2,0,39
70,0,1,0,2,2,1,2,3,1,1,41
250,1,1,0,4,4,1,1,2,1,1,14
350,0,1,1,1,1,4,2,10,5,0,17
70,0,0,0,0,0,1,1,1,1,1,12
59,1,0,0,1,1,1,1.5,2,1,0,30
76,0,0,0,0,0,1,1,3,2,0,32
343,0,1,1,316,316,3,1,5,4,0,14
656,0,1,1,52,52,1,1,2,1,0,32
120,0,1,0,1,1,2,1,4,2,0,9
250,1,1,0,0,0,1,1,2,1,0,40
350,0,1,1,1,1,4,2,8,5,0,50
50,0,0,0,1,1,1,1,1,1,1,1
125,0,0,0,1,1,1,1,1,1,1,10
174,1,1,1,3,3,1,1,2,1,0,9
95,1,1,0,1,1,1,1,2,1,0,18
263,1,1,0,9,9,2,1,2,2,0,23
160,1,0,1,0,0,1,1,2,1,0,32
65,0,1,0,2,2,1,1,1,1,1,14
300,1,1,0,2,2,3,2.5,8,5,0,29
120,1,1,1,1,1,1,1,3,1,0,19
112,0,1,1,60,60,1,1,2,1,0,21
225,0,1,0,0,0,2,1,4,2,0,9
299,0,1,1,12,12,2,1,4,2,3,32
216,0,1,1,155,155,1,1,2,1,0,31
250,0,1,0,0,0,1,1,2,1,0,32
91,1,1,0,1,1,2,1,4,2,1,13
102,0,1,1,12,12,1,1,2,1,0,30
50,1,1,1,3,3,1,1,2,1,1,29
160,0,0,1,0,0,2,0.5,4,3,0,23
203,1,1,0,0,0,1,1,2,1,0,30
71,0,0,1,2,2,1,1,2,1,1,25
198,0,1,1,0,0,2,1,4,2,0,54
225,1,0,0,0,0,3,1,6,3,0,19
75,0,0,1,1,1,2,1,4,2,1,20
249,1,1,1,2,2,3,3,6,5,0,36
336,0,1,1,155,155,2,2,4,2,0,16
220,0,0,0,1,1,1,1,2,3,0,20
150,1,0,1,1,1,1,1,5,3,0,36
201,1,1,1,2,2,2,2,6,3,0,52
590,1,1,0,5,5,4,3.5,8,5,0,34
400,0,1,1,5,5,3,3.5,10,4,1,17
175,0,1,0,1,1,5,3.5,16,8,1,26
120,1,1,1,1,1,2,1,4,2,0,27
350,1,1,1,0,0,2,1,4,2,0,33
90,0,0,1,2,2,1,2,2,1,1,8
389,0,1,1,73,73,4,2,8,4,0,36
180,1,1,0,3,3,3,2,9,8,0,14
365,1,1,0,0,0,3,2,7,3,0,58
45,1,1,1,1,1,1,1,2,1,1,37
76,0,1,0,107,107,1,0,1,1,1,4
110,0,0,1,1,1,1,1,2,1,0,26
607,0,0,0,0,0,2,2,4,2,0,46
90,1,1,0,0,0,1,1,2,1,0,18
175,1,1,1,1,1,4,1.5,8,5,0,24
595,0,0,1,1,1,1,1,2,1,1,17
70,1,0,1,1,1,2,1,4,3,1,20
266,0,0,1,7,7,4,2.5,8,6,1,20
150,0,1,1,1,1,3,1,6,4,0,15
110,1,1,0,3,3,1,1,2,1,1,22
280,1,1,0,3,3,2,1,4,2,0,26
145,1,1,0,1,1,2,1,4,2,0,36
120,0,1,1,2,2,1,1,2,1,0,17
50,0,0,1,1,1,6,2,11,9,1,15
127,0,1,1,5,5,1,1,4,2,0,32
140,0,0,0,1,1,2,1,4,2,0,16
280,0,0,0,0,0,3,1,4,3,0,44
150,0,1,0,1,1,1,1,2,1,1,8
60,0,1,0,1,1,1,1,2,1,0,15
441,0,0,0,1,1,3,1.5,7,5,0,42
85,1,1,1,2,2,1,1,4,2,0,44
140,1,1,1,1,1,2,1,5,3,0,34
303,0,1,1,27,27,1,1,2,1,0,20
150,0,1,0,1,1,1,1,2,1,0,43
281,0,0,0,0,0,2,1,6,3,0,47
427,0,1,1,37,37,3,2,7,4,0,15
65,1,1,1,1,1,1,1,4,2,1,25
90,0,1,1,0,0,1,1,2,1,1,23
135,0,1,0,1,1,1,1,2,1,0,20
500,0,1,1,1,1,3,2,6,4,0,14
86,0,1,1,3,3,1,2.5,2,1,1,18
569,1,1,1,51,51,3,2.5,6,6,0,32
52,0,1,0,0,0,1,1,2,1,1,23
500,0,0,1,3,3,2,2.5,4,3,1,25
500,0,1,0,6,6,3,1.5,6,3,0,12
65,1,0,0,1,1,1,1,2,1,1,22
85,1,1,0,1,1,1,1,2,1,1,16
329,0,0,1,0,0,2,1,5,4,1,51
238,0,0,1,0,0,1,1,2,1,0,26
65,1,1,0,4,4,1,1.5,1,1,1,18
185,1,1,0,1,1,2,1,2,3,1,33
140,1,0,0,1,1,1,1,2,1,1,30
85,1,0,0,1,1,1,1,2,1,1,21
81,1,1,1,0,0,1,1.5,2,1,1,19
150,0,1,0,1,1,2,1,3,2,1,30
95,1,0,0,1,1,1,1.5,2,1,1,15
250,0,0,1,2,2,1,1,2,1,1,15
221,0,1,1,0,0,4,2,7,4,0,54
170,0,0,0,1,1,3,1,6,2,0,16
125,0,0,0,0,0,1,1,2,1,1,12
180,0,0,0,0,0,2,1,4,2,0,47
163,1,1,1,0,0,1,1,2,1,0,27
236,0,1,1,5,5,1,1,3,1,3,18
89,0,1,1,2,2,1,1.5,2,1,1,30
83,0,1,0,2,2,1,1,2,1,1,25
291,1,1,1,0,0,1,1,2,1,0,30
70,0,0,1,1,1,1,1,2,1,1,16
100,0,0,0,2,2,1,1,2,1,1,19
175,0,1,0,2,2,2,1,4,2,0,49
380,0,1,0,1,1,3,2,4,3,0,25
304,1,1,0,0,0,3,1,6,4,0,56
545,1,1,0,2,2,3,2,6,3,0,58
300,0,0,0,0,0,3,1.5,4,3,0,18
90,0,1,0,0,0,1,1.5,2,1,1,24
240,0,1,0,1,1,3,2,6,4,0,9
279,1,1,0,2,2,2,1,5,3,0,56
310,0,0,0,3,3,2,2,6,4,1,30
491,0,1,0,1,1,2,2,10,4,0,48
100,1,1,1,3,3,1,1,4,1,0,33
288,1,1,0,9,9,2,2,7,3,0,22
340,1,1,1,1,1,3,2,6,6,0,57
85,0,0,1,2,2,1,1,2,1,3,10
436,1,1,1,3,3,3,2,6,6,0,37
390,0,1,0,3,3,2,1,4,2,0,26
300,0,1,0,0,0,2,1,3,2,0,46
350,1,1,1,0,0,5,2,8,6,0,44
291,0,0,1,0,0,2,1,4,2,0,35
58,1,1,0,1,1,1,1,2,1,1,28
74,0,1,0,1,1,1,1,2,1,0,22
137,1,1,1,1,1,1,1,2,1,0,37
444,0,1,1,316,316,3,2,6,4,0,14
119,1,1,0,1,1,2,1,6,4,0,33
120,0,1,1,0,0,1,1,2,2,0,13
400,0,0,0,1,1,4,2,7,4,0,13
400,0,1,0,0,0,4,2,8,5,0,27
199,0,1,0,2,2,3,1.5,6,5,0,43
55,1,0,1,1,1,2,1,2,2,0,37
280,1,1,0,1,1,3,1,6,3,0,31
95,0,1,0,1,1,2,1,4,2,1,35
357,1,1,0,0,0,4,2,8,6,0,67
450,0,1,0,1,1,3,2,5,4,0,10
210,0,1,0,3,3,1,1,2,1,0,27
70,0,1,0,0,0,1,1,2,1,1,13
97,0,0,0,7,7,1,1,2,1,1,31
78,0,1,1,1,1,1,1,2,1,0,7
275,0,1,0,2,2,1,1,2,2,1,27
74,1,1,1,2,2,1,1,2,1,1,17
199,0,1,0,1,1,2,1,6,2,0,35
420,0,1,1,33,33,3,2,6,3,0,26
495,1,1,0,1,1,5,3,10,6,0,32
644,0,1,1,67,67,3,3,8,6,0,13
400,0,0,0,0,0,3,2,5,4,0,9
200,0,1,1,0,0,2,1,2,2,0,38
136,1,0,1,3,3,1,1,2,1,0,29
174,0,0,1,0,0,1,1,2,1,0,30
95,0,0,0,1,1,1,1,6,5,0,27
181,0,1,0,1,1,1,1.5,2,2,0,29
338,1,1,1,20,20,1,1,2,1,0,37
323,0,1,0,4,4,3,1.5,6,4,0,42
345,1,1,0,23,23,1,1,2,1,0,34
450,0,1,0,1,1,3,2,7,6,0,34
478,1,1,1,19,19,3,2,6,5,0,23
296,1,1,1,0,0,2,1,5,3,0,36
235,1,1,1,0,0,1,1,2,1,0,30
317,0,1,0,0,0,3,1,7,4,0,59
518,1,1,1,20,20,3,1,6,3,0,46
200,1,0,0,0,0,4,1,8,6,0,32
231,0,0,1,0,0,3,2,6,4,0,41
621,1,1,0,0,0,5,2,15,9,0,63
250,0,1,0,2,2,2,1,5,3,0,54
220,1,1,0,2,2,2,1,5,3,0,32
76,0,1,0,0,0,1,1,2,1,0,37
135,1,1,1,3,3,1,3,2,1,3,27
350,1,1,0,0,0,3,1,6,3,0,35
239,0,1,1,155,155,1,1,2,1,0,28
216,1,1,0,30,30,1,1,2,1,0,46
550,0,1,1,0,0,4,2,10,5,0,14
450,0,1,0,1,1,4,2,8,4,0,34
159,0,1,0,1,1,2,1,4,2,0,40
144,1,0,1,6,6,1,1,2,1,1,30
250,0,1,1,6,6,1,1,3,2,1,50
364,1,1,1,1,1,3,1.5,6,5,0,68
200,0,1,0,0,0,2,2,6,3,0,49
200,1,1,0,5,5,1,1,2,1,0,34
340,1,1,0,1,1,2,2,4,2,0,33
118,0,1,1,60,60,2,1,3,2,0,29
151,0,1,1,60,60,2,1,4,2,0,35
280,0,0,1,0,0,2,1,5,3,0,18
325,0,1,0,0,0,3,1,6,3,0,15
55,0,1,0,40,40,1,4,1,1,1,13
225,0,1,1,0,0,1,1,2,1,0,36
185,1,1,1,1,1,1,1.5,2,2,0,38
55,0,1,0,40,40,1,4,1,1,1,12
55,0,1,0,40,40,1,4,1,1,1,12
55,0,1,0,40,40,1,4,1,1,1,12
229,0,1,0,0,0,2,1,3,2,0,39
300,0,0,0,1,1,3,1,6,4,0,29
600,0,0,1,0,0,2,2,4,2,0,19
130,0,0,0,0,0,1,1,2,1,0,18
225,0,1,1,0,0,2,1,4,3,0,16
300,1,1,0,5,5,2,2,4,2,0,23
196,1,1,0,2,2,3,2,6,4,0,62
428,1,1,0,33,33,4,2,8,5,0,24
207,0,0,0,0,0,2,1,4,2,0,38
522,1,1,1,1,1,3,1.5,6,4,0,35
183,0,1,1,20,20,2,1,4,2,0,22
325,0,1,0,0,0,2,1,4,2,0,27
586,0,1,0,1,1,3,2.5,6,6,0,58
175,0,1,0,0,0,1,1,2,1,1,16
343,1,1,1,0,0,4,2,8,5,0,26
100,1,1,1,3,3,1,1,2,1,1,20
630,0,1,0,0,0,5,1,10,5,0,14
185,0,1,1,13,13,1,1,2,1,0,18
591,1,1,1,7,7,1,1.5,2,1,1,33
150,1,0,0,0,0,3,1,6,4,1,20
95,1,1,0,3,3,1,1,2,1,0,30
118,0,1,1,2,2,2,1,4,3,0,19
100,0,1,0,2,2,2,1,5,3,0,39
260,1,1,1,3,3,1,1,3,4,0,39
84,0,0,0,8,8,1,1,2,1,0,43
74,0,1,0,1,1,1,1,2,1,1,15
400,0,1,0,1,1,6,2.5,12,10,0,64
138,0,1,1,60,60,2,1.5,4,2,0,25
400,0,1,0,1,1,3,2,6,5,0,59
220,0,1,1,3,3,3,1,6,4,0,21
180,1,1,1,3,3,1,1,2,1,0,28
430,1,1,0,0,0,3,2,6,4,0,37
220,1,1,0,1,1,2,1,4,2,0,49
90,0,1,1,1,1,1,1,2,1,0,20
150,1,1,0,0,0,2,1.5,4,3,0,30
199,1,1,0,24,24,2,1,4,3,0,50
169,1,0,1,3,3,1,1,2,1,3,33
90,0,1,0,19,19,1,1,3,2,0,45
121,1,1,1,1,1,2,1,5,3,1,55
182,0,0,1,5,5,1,1,4,3,1,28
165,0,0,0,1,1,2,1,5,3,1,31
610,0,0,0,1,1,4,2,8,5,0,37
214,1,1,1,0,0,1,1,2,1,0,44
350,0,1,0,0,0,4,2.5,8,4,0,9
42,1,1,1,2,2,1,1.5,2,2,1,13
95,1,1,1,1,1,2,1,4,2,0,19
108,1,1,1,0,0,1,1,3,2,0,47
211,1,1,0,30,30,1,1,2,1,0,54
128,0,1,1,1,1,2,1,4,4,0,32
60,0,1,1,1,1,1,1,2,1,1,11
120,0,1,1,1,1,1,1,2,1,1,29
279,1,1,1,13,13,1,1,2,1,0,21
604,0,1,0,2,2,2,1.5,4,3,1,65
145,1,0,0,8,8,1,1,2,2,1,11
175,0,1,0,1,1,1,1,2,1,1,10
348,0,1,1,155,155,2,2,4,2,0,24
130,1,1,1,2,2,2,1,5,4,0,54
384,1,1,1,13,13,3,1.5,6,3,0,29
300,1,0,0,0,0,4,2,8,5,0,36
115,0,1,1,3,3,1,1,2,1,0,33
475,0,0,1,0,0,4,2.5,6,4,0,46
600,0,0,0,1,1,4,3.5,12,6,0,12
146,1,1,1,0,0,1,1,2,1,0,16
150,1,1,0,0,0,1,1,2,1,0,19
97,1,1,1,4,4,1,1,2,1,1,15
487,1,1,0,33,33,3,2,6,4,0,33
291,0,0,1,0,0,1,1,2,1,0,28
